seqnames,start,end,group
chr1,67188303,67188317,COAD
chr1,67234173,67234190,COAD
chr1,67307612,67307626,COAD
chr1,67347867,67347881,COAD
chr1,67393370,67393384,COAD
chr1,67430377,67430391,COAD
chr1,67431150,67431164,COAD
chr1,67431934,67431948,COAD
chr1,67484654,67484668,COAD
chr1,67500480,67500494,COAD
chr1,67500621,67500635,COAD
chr1,67522383,67522397,COAD
chr1,67524341,67524355,COAD
chr1,67524875,67524889,COAD
chr1,67532572,67532586,COAD
chr1,67535574,67535588,COAD
chr1,67540186,67540200,COAD
chr1,67540525,67540542,COAD
chr1,67555522,67555536,COAD
chr1,67556193,67556207,COAD
chr1,67561818,67561835,COAD
chr1,67561843,67561857,COAD
chr1,67628939,67628953,COAD
chr1,67633277,67633291,COAD
chr1,67645506,67645520,COAD
chr1,67646391,67646405,COAD
chr1,67648651,67648665,COAD
chr1,67648827,67648841,COAD
chr1,67653138,67653152,COAD
chr1,67674681,67674695,COAD
chr1,67681417,67681431,COAD
chr1,67686213,67686227,COAD
chr1,67701938,67701952,COAD
chr1,67708553,67708567,COAD
chr1,67709671,67709685,COAD
chr1,67722352,67722366,COAD
chr1,67723852,67723866,COAD
chr1,67725111,67725125,COAD
chr1,67728125,67728139,COAD
chr1,67732992,67733006,COAD
chr1,67741316,67741330,COAD
chr1,67741495,67741509,COAD
chr1,67748851,67748865,COAD
chr1,67754681,67754695,COAD
chr1,67759242,67759256,COAD
chr1,67760434,67760448,COAD
chr1,67761914,67761928,COAD
chr1,67766281,67766295,COAD
chr1,67825348,67825362,COAD
chr1,67825473,67825487,COAD
chr1,67827215,67827229,COAD
chr1,67830230,67830244,COAD
chr1,67833062,67833076,COAD
chr1,67833164,67833178,COAD
chr1,67850227,67850244,COAD
chr1,67853809,67853823,COAD
chr1,67897576,67897590,COAD
chr1,67958759,67958773,COAD
chr1,68046810,68046827,COAD
chr1,68100964,68100978,COAD
chr1,68103108,68103122,COAD
chr1,68106673,68106687,COAD
chr1,68112002,68112016,COAD
chr1,68116834,68116848,COAD
chr1,68118799,68118813,COAD
chr1,68146196,68146210,COAD
chr1,68175019,68175033,COAD
chr1,68176253,68176267,COAD
chr1,68217269,68217283,COAD
chr1,68232575,68232589,COAD
chr1,68232601,68232615,COAD
chr1,68237976,68237994,COAD
chr1,68238113,68238127,COAD
chr1,68321273,68321287,COAD
chr1,68342651,68342665,COAD
chr1,68342926,68342940,COAD
chr1,68343048,68343062,COAD
chr1,68384668,68384682,COAD
chr1,68392576,68392590,COAD
chr1,68443257,68443275,COAD
chr1,69567283,69567297,COAD
chr1,69567310,69567324,COAD
chr1,69567497,69567517,COAD
chr1,69567524,69567541,COAD
chr1,69568243,69568257,COAD
chr1,69737770,69737784,COAD
chr1,69967466,69967480,COAD
chr1,70133123,70133137,COAD
chr1,70354733,70354747,COAD
chr1,70367814,70367828,COAD
chr1,70411098,70411112,COAD
chr1,70488072,70488086,COAD
chr1,70504665,70504679,COAD
chr1,70510284,70510298,COAD
chr1,70528921,70528935,COAD
chr1,70560639,70560653,COAD
chr1,70560687,70560701,COAD
chr1,70685478,70685492,COAD
chr1,71047765,71047779,COAD
chr1,71050192,71050206,COAD
chr1,71085961,71085975,COAD
chr1,71565130,71565144,COAD
chr1,71822612,71822626,COAD
chr1,71828796,71828810,COAD
chr1,71944207,71944221,COAD
chr1,72366631,72366645,COAD
chr1,72557609,72557623,COAD
chr1,72623387,72623401,COAD
chr1,72898765,72898779,COAD
chr1,73491797,73491811,COAD
chr1,73720430,73720444,COAD
chr1,74198188,74198202,COAD
chr1,74222919,74222933,COAD
chr1,74399570,74399584,COAD
chr1,74469189,74469203,COAD
chr1,74504319,74504333,COAD
chr1,74689993,74690007,COAD
chr1,74690142,74690156,COAD
chr1,74733180,74733197,COAD
chr1,74733886,74733900,COAD
chr1,74987043,74987075,COAD
chr1,75034649,75034663,COAD
chr1,75112325,75112357,COAD
chr1,75203830,75203844,COAD
chr1,75203890,75203904,COAD
chr1,75265875,75265889,COAD
chr1,75376352,75376366,COAD
chr1,75376370,75376384,COAD
chr1,75502885,75502899,COAD
chr1,75615922,75615936,COAD
chr1,75616055,75616069,COAD
chr1,75724670,75724684,COAD
chr1,75724690,75724704,COAD
chr1,75754763,75754777,COAD
chr1,75754828,75754842,COAD
chr1,75755035,75755049,COAD
chr1,75755127,75755141,COAD
chr1,75755171,75755185,COAD
chr1,75809717,75809731,COAD
chr1,75991695,75991712,COAD
chr1,76040508,76040522,COAD
chr1,76040581,76040595,COAD
chr1,76074630,76074647,COAD
chr1,76074671,76074685,COAD
chr1,76074691,76074705,COAD
chr1,76140427,76140441,COAD
chr1,76154298,76154312,COAD
chr1,76154838,76154852,COAD
chr1,76270696,76270710,COAD
chr1,76331185,76331199,COAD
chr1,76548139,76548153,COAD
chr1,76867418,76867442,COAD
chr1,76867553,76867567,COAD
chr1,76901347,76901361,COAD
chr1,77039828,77039842,COAD
chr1,77058400,77058418,COAD
chr1,77126419,77126433,COAD
chr1,77219213,77219227,COAD
chr1,77282009,77282029,COAD
chr1,77313680,77313694,COAD
chr1,77313849,77313863,COAD
chr1,77449090,77449104,COAD
chr1,77449217,77449231,COAD
chr1,77532225,77532239,COAD
chr1,77605327,77605341,COAD
chr1,77682541,77682555,COAD
chr1,77687725,77687739,COAD
chr1,77687938,77687952,COAD
chr1,77759882,77759896,COAD
chr1,77779867,77779881,COAD
chr1,77780001,77780015,COAD
chr1,77796943,77796957,COAD
chr1,77825446,77825460,COAD
chr1,77888816,77888830,COAD
chr1,77979120,77979134,COAD
chr1,78005858,78005872,COAD
chr1,78005906,78005920,COAD
chr1,78045957,78045977,COAD
chr1,78046032,78046062,COAD
chr1,78047311,78047325,COAD
chr1,78114535,78114549,COAD
chr1,78114588,78114602,COAD
chr1,78141571,78141585,COAD
chr1,78143099,78143113,COAD
chr1,78145228,78145242,COAD
chr1,78214725,78214739,COAD
chr1,78227408,78227422,COAD
chr1,78252032,78252046,COAD
chr1,78607519,78607533,COAD
chr1,78608220,78608234,COAD
chr1,78608406,78608420,COAD
chr1,78617702,78617716,COAD
chr1,79045198,79045212,COAD
chr1,79231081,79231095,COAD
chr1,79270665,79270679,COAD
chr1,79353430,79353444,COAD
chr1,79894312,79894341,COAD
chr1,81306083,81306097,COAD
chr1,81414595,81414609,COAD
chr1,81424218,81424232,COAD
chr1,81670441,81670455,COAD
chr1,81802290,81802304,COAD
chr1,82775591,82775605,COAD
chr1,83182708,83182727,COAD
chr1,83512575,83512589,COAD
chr1,83532623,83532637,COAD
chr1,83583849,83583863,COAD
chr1,83860602,83860616,COAD
chr1,83883029,83883043,COAD
chr1,83931851,83931865,COAD
chr1,83950847,83950861,COAD
chr1,83998598,83998612,COAD
chr1,83998627,83998641,COAD
chr1,83999458,83999472,COAD
chr1,84122982,84122996,COAD
chr1,84141364,84141378,COAD
chr1,84174533,84174547,COAD
chr1,84245542,84245556,COAD
chr1,84246487,84246501,COAD
chr1,84247742,84247756,COAD
chr1,84247772,84247790,COAD
chr1,84252654,84252668,COAD
chr1,84253954,84253968,COAD
chr1,84261111,84261125,COAD
chr1,84302579,84302593,COAD
chr1,84390324,84390338,COAD
chr1,84410982,84410996,COAD
chr1,84433856,84433870,COAD
chr1,84433977,84433991,COAD
chr1,84437466,84437480,COAD
chr1,84442384,84442398,COAD
chr1,84442908,84442922,COAD
chr1,84604755,84604769,COAD
chr1,84620699,84620719,COAD
chr1,84620835,84620873,COAD
chr1,84632388,84632402,COAD
chr1,84690502,84690516,COAD
chr1,84690553,84690567,COAD
chr1,84690581,84690598,COAD
chr1,84753725,84753739,COAD
chr1,84772522,84772536,COAD
chr1,84782650,84782664,COAD
chr1,84893149,84893163,COAD
chr1,84893241,84893255,COAD
chr1,84893257,84893271,COAD
chr1,84936401,84936415,COAD
chr1,84945121,84945137,COAD
chr1,84997156,84997191,COAD
chr1,84997369,84997383,COAD
chr1,84998268,84998282,COAD
chr1,85027903,85027917,COAD
chr1,85048355,85048369,COAD
chr1,85048485,85048499,COAD
chr1,85048590,85048604,COAD
chr1,85062204,85062218,COAD
chr1,85109574,85109588,COAD
chr1,85132283,85132297,COAD
chr1,85140127,85140141,COAD
chr1,85201067,85201085,COAD
chr1,85201674,85201688,COAD
chr1,85229999,85230013,COAD
chr1,85230149,85230163,COAD
chr1,85230813,85230827,COAD
chr1,85254937,85254951,COAD
chr1,85258971,85258985,COAD
chr1,85269170,85269184,COAD
chr1,85276402,85276416,COAD
chr1,85282586,85282600,COAD
chr1,85283849,85283863,COAD
chr1,85308300,85308317,COAD
chr1,85308374,85308388,COAD
chr1,85331066,85331080,COAD
chr1,85344423,85344437,COAD
chr1,85408936,85408950,COAD
chr1,85449747,85449761,COAD
chr1,85449786,85449800,COAD
chr1,85449931,85449945,COAD
chr1,85495041,85495055,COAD
chr1,85502857,85502871,COAD
chr1,85502979,85502993,COAD
chr1,85577122,85577139,COAD
chr1,85579747,85579761,COAD
chr1,85579943,85579957,COAD
chr1,85581393,85581410,COAD
chr1,85582551,85582565,COAD
chr1,85585960,85585974,COAD
chr1,85642404,85642418,COAD
chr1,85709054,85709068,COAD
chr1,85830731,85830745,COAD
chr1,85830809,85830823,COAD
chr1,86089995,86090009,COAD
chr1,86105442,86105456,COAD
chr1,86394921,86394935,COAD
chr1,86419463,86419477,COAD
chr1,86474229,86474243,COAD
chr1,86502302,86502316,COAD
chr1,86502833,86502847,COAD
chr1,86503922,86503936,COAD
chr1,86504002,86504016,COAD
chr1,86504115,86504129,COAD
chr1,86508169,86508194,COAD
chr1,86515762,86515776,COAD
chr1,86537272,86537299,COAD
chr1,86687789,86687803,COAD
chr1,86753883,86753897,COAD
chr1,86755548,86755562,COAD
chr1,86758764,86758778,COAD
chr1,86759516,86759530,COAD
chr1,86763316,86763330,COAD
chr1,86763522,86763536,COAD
chr1,86781105,86781119,COAD
chr1,86781151,86781165,COAD
chr1,86792833,86792847,COAD
chr1,86833772,86833786,COAD
chr1,86833858,86833872,COAD
chr1,87025234,87025248,COAD
chr1,87025386,87025400,COAD
chr1,87025424,87025438,COAD
chr1,87131907,87131921,COAD
chr1,87132025,87132039,COAD
chr1,87152067,87152085,COAD
chr1,87154406,87154420,COAD
chr1,87326149,87326163,COAD
chr1,87331561,87331592,COAD
chr1,87393225,87393239,COAD
chr1,87410814,87410828,COAD
chr1,87436718,87436732,COAD
chr1,87450835,87450849,COAD
chr1,87451044,87451058,COAD
chr1,87478354,87478368,COAD
chr1,87478401,87478415,COAD
chr1,87478459,87478473,COAD
chr1,87591747,87591761,COAD
chr1,87613192,87613206,COAD
chr1,87795907,87795921,COAD
chr1,87885410,87885434,COAD
chr1,87953928,87953942,COAD
chr1,87977334,87977356,COAD
chr1,88017243,88017257,COAD
chr1,88029345,88029362,COAD
chr1,88061652,88061666,COAD
chr1,88141910,88141924,COAD
chr1,88141961,88141975,COAD
chr1,88168436,88168450,COAD
chr1,88175515,88175529,COAD
chr1,88180698,88180712,COAD
chr1,88217399,88217413,COAD
chr1,88462636,88462653,COAD
chr1,88462763,88462777,COAD
chr1,88462962,88462979,COAD
chr1,88608314,88608328,COAD
chr1,88612842,88612856,COAD
chr1,88647254,88647268,COAD
chr1,88658552,88658566,COAD
chr1,88736820,88736834,COAD
chr1,88776030,88776044,COAD
chr1,88776203,88776217,COAD
chr1,88776239,88776253,COAD
chr1,88878948,88878962,COAD
chr1,88984032,88984046,COAD
chr1,88992662,88992676,COAD
chr1,88992820,88992834,COAD
chr1,88998875,88998889,COAD
chr1,89022034,89022048,COAD
chr1,89050642,89050656,COAD
chr1,89085976,89085990,COAD
chr1,89088991,89089005,COAD
chr1,89128407,89128421,COAD
chr1,89149425,89149439,COAD
chr1,89149452,89149466,COAD
chr1,89179471,89179485,COAD
chr1,89179673,89179687,COAD
chr1,89182222,89182236,COAD
chr1,89358473,89358487,COAD
chr1,89455351,89455365,COAD
chr1,89460385,89460399,COAD
chr1,89483434,89483448,COAD
chr1,89519980,89519994,COAD
chr1,89546691,89546705,COAD
chr1,89599218,89599232,COAD
chr1,89610168,89610182,COAD
chr1,89610249,89610263,COAD
chr1,89610370,89610384,COAD
chr1,89633056,89633070,COAD
chr1,89763132,89763146,COAD
chr1,89780725,89780739,COAD
chr1,89780835,89780849,COAD
chr1,89804830,89804844,COAD
chr1,89821093,89821107,COAD
chr1,89822665,89822679,COAD
chr1,89823669,89823683,COAD
chr1,89824092,89824106,COAD
chr1,89841741,89841755,COAD
chr1,89843417,89843446,COAD
chr1,89844007,89844021,COAD
chr1,89890962,89890976,COAD
chr1,89902620,89902634,COAD
chr1,89953384,89953398,COAD
chr1,89987388,89987402,COAD
chr1,89990257,89990271,COAD
chr1,89991181,89991195,COAD
chr1,89993685,89993699,COAD
chr1,89993769,89993783,COAD
chr1,89996512,89996526,COAD
chr1,90001154,90001168,COAD
chr1,90003211,90003225,COAD
chr1,90067365,90067379,COAD
chr1,90114718,90114732,COAD
chr1,90133208,90133222,COAD
chr1,90154816,90154830,COAD
chr1,90154946,90154960,COAD
chr1,90347600,90347614,COAD
chr1,90579405,90579419,COAD
chr1,90707498,90707512,COAD
chr1,90718074,90718088,COAD
chr1,90718766,90718780,COAD
chr1,90850990,90851004,COAD
chr1,90851163,90851177,COAD
chr1,90851442,90851468,COAD
chr1,90851498,90851529,COAD
chr1,90851701,90851728,COAD
chr1,90964634,90964651,COAD
chr1,91044801,91044815,COAD
chr1,91045054,91045068,COAD
chr1,91081458,91081472,COAD
chr1,91134159,91134173,COAD
chr1,91148695,91148709,COAD
chr1,91165439,91165453,COAD
chr1,91166303,91166320,COAD
chr1,91282876,91282893,COAD
chr1,91287176,91287190,COAD
chr1,91404677,91404691,COAD
chr1,91456737,91456751,COAD
chr1,91567704,91567718,COAD
chr1,91569946,91569960,COAD
chr1,91611565,91611589,COAD
chr1,91611647,91611661,COAD
chr1,91617630,91617644,COAD
chr1,91617667,91617681,COAD
chr1,91617694,91617708,COAD
chr1,91686937,91686951,COAD
chr1,91687216,91687230,COAD
chr1,91791311,91791328,COAD
chr1,91792727,91792741,COAD
chr1,91829028,91829042,COAD
chr1,91829432,91829446,COAD
chr1,91835006,91835020,COAD
chr1,91835194,91835208,COAD
chr1,91843234,91843248,COAD
chr1,91845327,91845341,COAD
chr1,91872179,91872193,COAD
chr1,91883574,91883588,COAD
chr1,92029911,92029925,COAD
chr1,92029963,92029983,COAD
chr1,92030066,92030080,COAD
chr1,92030206,92030220,COAD
chr1,92030239,92030253,COAD
chr1,92030337,92030351,COAD
chr1,92030404,92030418,COAD
chr1,92080450,92080464,COAD
chr1,92080717,92080731,COAD
chr1,92291568,92291582,COAD
chr1,92326443,92326457,COAD
chr1,92419987,92420001,COAD
chr1,92441970,92441984,COAD
chr1,92464701,92464715,COAD
chr1,92480628,92480642,COAD
chr1,92483282,92483296,COAD
chr1,92483745,92483759,COAD
chr1,92484688,92484717,COAD
chr1,92485397,92485411,COAD
chr1,92485637,92485651,COAD
chr1,92749190,92749204,COAD
chr1,92784484,92784498,COAD
chr1,92818511,92818525,COAD
chr1,92831930,92831944,COAD
chr1,92859033,92859047,COAD
chr1,92859114,92859128,COAD
chr1,92859283,92859297,COAD
chr1,92883059,92883073,COAD
chr1,92943392,92943406,COAD
chr1,92951312,92951326,COAD
chr1,92961224,92961265,COAD
chr1,92961316,92961330,COAD
chr1,92961513,92961527,COAD
chr1,92968625,92968639,COAD
chr1,92994298,92994315,COAD
chr1,93021750,93021764,COAD
chr1,93062380,93062397,COAD
chr1,93178454,93178468,COAD
chr1,93346240,93346254,COAD
chr1,93435548,93435562,COAD
chr1,93435584,93435598,COAD
chr1,93448019,93448033,COAD
chr1,93448042,93448056,COAD
chr1,93448073,93448090,COAD
chr1,93510145,93510159,COAD
chr1,93519479,93519493,COAD
chr1,93553542,93553556,COAD
chr1,93554309,93554323,COAD
chr1,93556480,93556494,COAD
chr1,93569752,93569766,COAD
chr1,93572380,93572394,COAD
chr1,93574081,93574095,COAD
chr1,93578061,93578075,COAD
chr1,93578662,93578676,COAD
chr1,93581984,93581998,COAD
chr1,93585233,93585254,COAD
chr1,93587585,93587599,COAD
chr1,93588238,93588252,COAD
chr1,93588952,93588966,COAD
chr1,93589075,93589089,COAD
chr1,93591252,93591266,COAD
chr1,93593812,93593826,COAD
chr1,93600176,93600190,COAD
chr1,93600251,93600265,COAD
chr1,93603613,93603627,COAD
chr1,93607905,93607919,COAD
chr1,93609603,93609617,COAD
chr1,93609691,93609705,COAD
chr1,93615703,93615717,COAD
chr1,93620649,93620663,COAD
chr1,93621057,93621071,COAD
chr1,93623061,93623075,COAD
chr1,93629653,93629667,COAD
chr1,93670383,93670397,COAD
chr1,93691551,93691565,COAD
chr1,93694998,93695012,COAD
chr1,93755419,93755433,COAD
chr1,93758909,93758923,COAD
chr1,93771938,93771952,COAD
chr1,93771974,93771988,COAD
chr1,93814161,93814189,COAD
chr1,93844433,93844447,COAD
chr1,93850928,93850942,COAD
chr1,93963763,93963777,COAD
chr1,93980653,93980667,COAD
chr1,93993349,93993363,COAD
chr1,94000803,94000817,COAD
chr1,94002495,94002509,COAD
chr1,94013418,94013432,COAD
chr1,94022788,94022802,COAD
chr1,94039685,94039699,COAD
chr1,94045698,94045712,COAD
chr1,94045915,94045929,COAD
chr1,94061603,94061617,COAD
chr1,94063638,94063652,COAD
chr1,94069062,94069076,COAD
chr1,94069548,94069562,COAD
chr1,94098859,94098873,COAD
chr1,94163309,94163323,COAD
chr1,94237393,94237407,COAD
chr1,94237637,94237654,COAD
chr1,94247455,94247469,COAD
chr1,94247480,94247494,COAD
chr1,94247502,94247516,COAD
chr1,94247762,94247788,COAD
chr1,94266040,94266054,COAD
chr1,94314419,94314433,COAD
chr1,94327508,94327522,COAD
chr1,94335983,94335997,COAD
chr1,94336068,94336082,COAD
chr1,94339354,94339368,COAD
chr1,94383363,94383377,COAD
chr1,94399973,94399987,COAD
chr1,94463899,94463913,COAD
chr1,94481649,94481663,COAD
chr1,94514292,94514306,COAD
chr1,94522487,94522501,COAD
chr1,94527516,94527530,COAD
chr1,94532242,94532256,COAD
chr1,94539632,94539646,COAD
chr1,94541817,94541831,COAD
chr1,94541857,94541871,COAD
chr1,94541921,94541935,COAD
chr1,94571123,94571137,COAD
chr1,94580210,94580224,COAD
chr1,94611356,94611373,COAD
chr1,94612431,94612445,COAD
chr1,94613200,94613214,COAD
chr1,94620539,94620553,COAD
chr1,94621438,94621452,COAD
chr1,94625036,94625050,COAD
chr1,94625166,94625180,COAD
chr1,94651486,94651500,COAD
chr1,94660662,94660676,COAD
chr1,94676475,94676489,COAD
chr1,94687200,94687214,COAD
chr1,94698004,94698018,COAD
chr1,94702499,94702513,COAD
chr1,94709058,94709072,COAD
chr1,94709244,94709258,COAD
chr1,94710283,94710297,COAD
chr1,94715553,94715567,COAD
chr1,94724181,94724195,COAD
chr1,94736803,94736817,COAD
chr1,94783514,94783528,COAD
chr1,94802169,94802183,COAD
chr1,94803661,94803675,COAD
chr1,94804615,94804629,COAD
chr1,94806001,94806015,COAD
chr1,94806747,94806761,COAD
chr1,94820397,94820414,COAD
chr1,94820495,94820509,COAD
chr1,94820613,94820630,COAD
chr1,94854567,94854581,COAD
chr1,94854724,94854738,COAD
chr1,94926461,94926475,COAD
chr1,94926492,94926506,COAD
chr1,94927334,94927361,COAD
chr1,94956989,94957003,COAD
chr1,94961386,94961400,COAD
chr1,94989618,94989632,COAD
chr1,95016833,95016847,COAD
chr1,95040276,95040290,COAD
chr1,95041758,95041772,COAD
chr1,95041775,95041789,COAD
chr1,95043593,95043610,COAD
chr1,95071322,95071336,COAD
chr1,95081057,95081071,COAD
chr1,95084768,95084782,COAD
chr1,95087209,95087223,COAD
chr1,95091466,95091480,COAD
chr1,95096788,95096802,COAD
chr1,95097520,95097534,COAD
chr1,95117554,95117568,COAD
chr1,95227207,95227221,COAD
chr1,95227583,95227597,COAD
chr1,95227959,95227973,COAD
chr1,95234132,95234149,COAD
chr1,95287884,95287898,COAD
chr1,95304969,95304983,COAD
chr1,95309167,95309181,COAD
chr1,95467236,95467250,COAD
chr1,95742906,95742920,COAD
chr1,96721575,96721600,COAD
chr1,96845639,96845653,COAD
chr1,96845669,96845683,COAD
chr1,96845750,96845764,COAD
chr1,96966736,96966750,COAD
chr1,97063048,97063062,COAD
chr1,97138453,97138467,COAD
chr1,97192953,97192967,COAD
chr1,97245992,97246006,COAD
chr1,97353357,97353371,COAD
chr1,97525716,97525730,COAD
chr1,97797007,97797021,COAD
chr1,97845272,97845286,COAD
chr1,97921078,97921092,COAD
chr1,98048418,98048432,COAD
chr1,98051251,98051265,COAD
chr1,98054311,98054325,COAD
chr1,98386392,98386406,COAD
chr1,98386878,98386892,COAD
chr1,98437825,98437839,COAD
chr1,98661813,98661827,COAD
chr1,98794462,98794476,COAD
chr1,98885073,98885087,COAD
chr1,99146274,99146288,COAD
chr1,99146327,99146341,COAD
chr1,99171305,99171319,COAD
chr1,99180448,99180465,COAD
chr1,99327575,99327589,COAD
chr1,99648274,99648288,COAD
chr1,99685712,99685726,COAD
chr1,99685884,99685898,COAD
chr1,99707735,99707749,COAD
chr1,99729221,99729235,COAD
chr1,99737211,99737225,COAD
chr1,99764583,99764597,COAD
chr1,99766668,99766682,COAD
chr1,99773987,99774001,COAD
chr1,99787127,99787141,COAD
chr1,99808827,99808841,COAD
chr1,99845407,99845421,COAD
chr1,99849766,99849780,COAD
chr1,99971387,99971401,COAD
chr1,100250036,100250050,COAD
chr1,100266749,100266763,COAD
chr1,100343985,100343999,COAD
chr1,100353191,100353217,COAD
chr1,100424004,100424018,COAD
chr1,100448279,100448293,COAD
chr1,100459702,100459716,COAD
chr1,100463065,100463079,COAD
chr1,100539506,100539535,COAD
chr1,100539760,100539774,COAD
chr1,100786201,100786215,COAD
chr1,100895945,100895962,COAD
chr1,100896010,100896024,COAD
chr1,100949727,100949741,COAD
chr1,101025917,101025931,COAD
chr1,101238920,101238934,COAD
chr1,101288600,101288614,COAD
chr1,101309410,101309424,COAD
chr1,101357559,101357576,COAD
chr1,101520406,101520434,COAD
chr1,101567764,101567792,COAD
chr1,101905649,101905663,COAD
chr1,102045182,102045196,COAD
chr1,102046795,102046809,COAD
chr1,102191925,102191939,COAD
chr1,102497910,102497924,COAD
chr1,103108581,103108595,COAD
chr1,103236580,103236594,COAD
chr1,103401614,103401628,COAD
chr1,103525509,103525523,COAD
chr1,103525526,103525540,COAD
chr1,103525543,103525557,COAD
chr1,103525560,103525574,COAD
chr1,103525577,103525591,COAD
chr1,103959684,103959698,COAD
chr1,103959702,103959716,COAD
chr1,104057475,104057489,COAD
chr1,104463256,104463270,COAD
chr1,105073043,105073057,COAD
chr1,105434630,105434644,COAD
chr1,105434686,105434700,COAD
chr1,105631267,105631293,COAD
chr1,105641680,105641694,COAD
chr1,107057519,107057533,COAD
chr1,107141199,107141214,COAD
chr1,107141281,107141295,COAD
chr1,107141538,107141552,COAD
chr1,107277140,107277158,COAD
chr1,107394171,107394185,COAD
chr1,107430830,107430844,COAD
chr1,107525802,107525816,COAD
chr1,107526746,107526760,COAD
chr1,107528023,107528037,COAD
