seqnames,start,end
chr11,65712292,65712306
chr11,65719455,65719469
chr11,65720620,65720639
chr11,65744647,65744661
chr11,65774183,65774197
chr11,65780050,65780064
chr11,65780135,65780149
chr11,65791801,65791818
chr11,65818314,65818328
chr11,65818383,65818397
chr11,65833912,65833926
chr11,65849636,65849650
chr11,65855219,65855233
chr11,65855258,65855272
chr11,65859483,65859497
chr11,65861136,65861153
chr11,65867036,65867050
chr11,65868527,65868541
chr11,65870060,65870074
chr11,65884811,65884827
chr11,65884829,65884843
chr11,65888268,65888282
chr11,65900390,65900404
chr11,65958988,65959002
chr11,65989126,65989140
chr11,66022604,66022618
chr11,66045278,66045292
chr11,66045300,66045314
chr11,66068402,66068416
chr11,66070249,66070263
chr11,66134717,66134731
chr11,66137620,66137634
chr11,66222675,66222689
chr11,66222841,66222858
chr11,66258418,66258432
chr11,66265183,66265197
chr11,66267678,66267692
chr11,66268590,66268604
chr11,66274628,66274642
chr11,66278133,66278147
chr11,66278160,66278174
chr11,66280643,66280670
chr11,66282637,66282654
chr11,66289009,66289023
chr11,66291812,66291826
chr11,66296592,66296610
chr11,66328481,66328505
chr11,66371676,66371690
chr11,66371871,66371885
chr11,66386343,66386357
chr11,66389189,66389203
chr11,66408630,66408644
chr11,66439126,66439148
chr11,66546243,66546257
chr11,66568246,66568260
chr11,66579181,66579195
chr11,66593104,66593121
chr11,66639734,66639748
chr11,66677762,66677776
chr11,66677958,66677988
chr11,66678672,66678689
chr11,66694830,66694844
chr11,66694973,66695001
chr11,66843354,66843368
chr11,66849363,66849377
chr11,66850977,66850991
chr11,66852287,66852301
chr11,66868811,66868834
chr11,66868870,66868884
chr11,66870381,66870411
chr11,66881604,66881618
chr11,66881747,66881761
chr11,66883333,66883347
chr11,66950365,66950379
chr11,66967933,66967947
chr11,66967949,66967963
chr11,66976095,66976109
chr11,66984236,66984250
chr11,67021894,67021908
chr11,67045288,67045302
chr11,67054022,67054036
chr11,67055269,67055283
chr11,67056789,67056803
chr11,67071882,67071896
chr11,67077481,67077495
chr11,67077623,67077637
chr11,67081625,67081639
chr11,67116645,67116659
chr11,67249002,67249016
chr11,67252943,67252957
chr11,67262616,67262630
chr11,67262848,67262875
chr11,67266328,67266358
chr11,67271862,67271865
chr11,67276328,67276352
chr11,67299851,67299865
chr11,67303217,67303231
chr11,67303287,67303301
chr11,67351356,67351383
chr11,67354568,67354582
chr11,67357030,67357044
chr11,67366283,67366297
chr11,67371379,67371393
chr11,67371592,67371606
chr11,67377533,67377547
chr11,67382723,67382737
chr11,67389615,67389629
chr11,67391865,67391879
chr11,67391938,67391968
chr11,67395904,67395918
chr11,67396995,67397009
chr11,67403883,67403898
chr11,67407280,67407294
chr11,67410177,67410191
chr11,67412425,67412439
chr11,67415780,67415796
chr11,67436103,67436117
chr11,67439447,67439468
chr11,67441711,67441725
chr11,67443675,67443692
chr11,67452196,67452210
chr11,67452327,67452341
chr11,67457627,67457641
chr11,67469260,67469274
chr11,67469397,67469411
chr11,67482954,67482968
chr11,67504624,67504638
chr11,67505403,67505417
chr11,67506285,67506302
chr11,67507646,67507660
chr11,67510993,67511007
chr11,67579641,67579655
chr11,67606827,67606844
chr11,67614333,67614350
chr11,67615573,67615587
chr11,67619363,67619377
chr11,67629405,67629422
chr11,67631521,67631535
chr11,67634792,67634806
chr11,67639348,67639362
chr11,67640144,67640158
chr11,67641579,67641593
chr11,67644191,67644205
chr11,67645690,67645707
chr11,67659389,67659403
chr11,67659595,67659617
chr11,67675518,67675532
chr11,67711062,67711076
chr11,67711799,67711813
chr11,67714087,67714104
chr11,67800011,67800031
chr11,67826442,67826456
chr11,67848079,67848093
chr11,67848971,67848985
chr11,67859930,67859947
chr11,67871224,67871238
chr11,67885623,67885637
chr11,67943616,67943630
chr11,67955845,67955869
chr11,67955982,67955996
chr11,67955999,67956013
chr11,67990960,67990974
chr11,67993944,67993961
chr11,68010146,68010160
chr11,68010913,68010927
chr11,68018906,68018920
chr11,68020778,68020792
chr11,68021477,68021499
chr11,68025191,68025215
chr11,68038953,68038967
chr11,68051491,68051505
chr11,68053354,68053368
chr11,68090934,68090948
chr11,68121567,68121581
chr11,68125279,68125293
chr11,68206306,68206320
chr11,68209331,68209345
chr11,68209803,68209817
chr11,68212904,68212918
chr11,68212972,68212986
chr11,68215289,68215303
chr11,68235371,68235385
chr11,68257560,68257574
chr11,68315680,68315694
chr11,68343661,68343675
chr11,68343902,68343916
chr11,68344076,68344090
chr11,68370424,68370438
chr11,68370448,68370448
chr11,68384114,68384128
chr11,68402873,68402887
chr11,68406679,68406693
chr11,68447381,68447402
chr11,68455180,68455194
chr11,68456213,68456227
chr11,68527894,68527908
chr11,68684482,68684499
chr11,68750611,68750625
chr11,68750638,68750652
chr11,68817234,68817248
chr11,68825568,68825582
chr11,68825725,68825739
chr11,68838179,68838193
chr11,68843121,68843135
chr11,68844007,68844021
chr11,68844062,68844087
chr11,68855707,68855721
chr11,68870754,68870768
chr11,68890296,68890310
chr11,69011161,69011175
chr11,69011286,69011297
chr11,69044391,69044405
chr11,69049037,69049051
chr11,69055266,69055291
chr11,69080544,69080558
chr11,69088867,69088881
chr11,69094328,69094342
chr11,69099443,69099457
chr11,69101567,69101581
chr11,69101686,69101703
chr11,69102902,69102916
chr11,69105854,69105868
chr11,69115812,69115839
chr11,69135046,69135060
chr11,69266975,69266989
chr11,69271406,69271420
chr11,69274683,69274697
chr11,69286988,69287002
chr11,69292520,69292534
chr11,69293344,69293358
chr11,69294094,69294108
chr11,69294798,69294812
chr11,69295485,69295502
chr11,69299794,69299808
chr11,69403869,69403883
chr11,69442118,69442132
chr11,69443575,69443589
chr11,69443605,69443619
chr11,69444577,69444591
chr11,69447197,69447211
chr11,69464730,69464744
chr11,69480059,69480073
chr11,69641043,69641051
chr11,69643501,69643517
chr11,69644416,69644430
chr11,69670404,69670418
chr11,69684058,69684072
chr11,69684174,69684188
chr11,69686028,69686045
chr11,69700734,69700748
chr11,69702323,69702337
chr11,69705624,69705638
chr11,69718316,69718330
chr11,69721956,69721970
chr11,69888727,69888741
chr11,69893477,69893491
chr11,69913130,69913144
chr11,69915621,69915635
chr11,69919001,69919018
chr11,69919853,69919867
chr11,69919874,69919888
chr11,69921912,69921926
chr11,69943256,69943270
chr11,69950263,69950280
chr11,69974578,69974592
chr11,69985809,69985823
chr11,70000812,70000826
chr11,70001479,70001493
chr11,70048756,70048770
chr11,70076669,70076683
chr11,70080809,70080833
chr11,70159926,70159940
chr11,70177486,70177500
chr11,70191717,70191731
chr11,70191849,70191863
chr11,70196280,70196294
chr11,70424407,70424421
chr11,70437186,70437200
chr11,70467669,70467689
chr11,70483180,70483194
chr11,70504036,70504064
chr11,70548134,70548148
chr11,70629237,70629251
chr11,70650460,70650474
chr11,70755680,70755707
chr11,70815044,70815080
chr11,71080403,71080417
chr11,71080464,71080478
chr11,71086969,71086983
chr11,71252626,71252640
chr11,71282647,71282661
chr11,71284112,71284126
chr11,71303120,71303138
chr11,71329136,71329150
chr11,71343752,71343766
chr11,71448402,71448420
chr11,71448564,71448578
chr11,71448645,71448659
chr11,71453180,71453194
chr11,71454726,71454740
chr11,71454925,71454939
chr11,71488344,71488358
chr11,71500738,71500752
chr11,71563665,71563679
chr11,71580253,71580267
chr11,71580806,71580820
chr11,71605181,71605198
chr11,71639371,71639385
chr11,71724276,71724290
chr11,71746484,71746498
chr11,71792824,71792844
chr11,71794421,71794435
chr11,71796845,71796856
chr11,71800349,71800363
chr11,71800516,71800530
chr11,71800554,71800568
chr11,71813688,71813702
chr11,71813913,71813927
chr11,71888281,71888295
chr11,71888398,71888412
chr11,71928957,71928973
chr11,71977929,71977943
chr11,72006434,72006448
chr11,72010766,72010780
chr11,72010847,72010861
chr11,72015839,72015859
chr11,72025277,72025291
chr11,72091424,72091438
chr11,72091501,72091515
chr11,72103398,72103412
chr11,72144185,72144199
chr11,72174409,72174423
chr11,72183612,72183626
chr11,72238316,72238330
chr11,72414342,72414356
chr11,72431157,72431171
chr11,72471467,72471481
chr11,72482431,72482445
chr11,72573492,72573506
chr11,72573527,72573544
chr11,72585862,72585876
chr11,72599097,72599111
chr11,72625945,72625972
chr11,72642473,72642487
chr11,72643195,72643219
chr11,72676790,72676804
chr11,72676880,72676894
chr11,72683908,72683922
chr11,72684704,72684718
chr11,72720097,72720111
chr11,72720808,72720822
chr11,72723867,72723881
chr11,72725392,72725406
chr11,72741534,72741548
chr11,72758337,72758351
chr11,72759145,72759159
chr11,72764643,72764657
chr11,72764697,72764711
chr11,72777830,72777844
chr11,72785089,72785103
chr11,72785210,72785224
chr11,72793669,72793683
chr11,72793822,72793836
chr11,72814245,72814259
chr11,72814349,72814366
chr11,72814383,72814397
chr11,72831631,72831645
chr11,72832305,72832322
chr11,72849050,72849064
chr11,73178236,73178250
chr11,73185218,73185232
chr11,73185381,73185398
chr11,73195410,73195424
chr11,73195554,73195568
chr11,73197586,73197600
chr11,73201554,73201568
chr11,73237093,73237107
chr11,73242786,73242800
chr11,73264444,73264458
chr11,73289634,73289658
chr11,73335630,73335647
chr11,73351357,73351371
chr11,73381910,73381924
chr11,73383519,73383533
chr11,73384221,73384235
chr11,73393549,73393563
chr11,73393752,73393766
chr11,73478926,73478940
chr11,73625871,73625885
chr11,73647554,73647568
chr11,73647574,73647588
chr11,73652379,73652393
chr11,73661046,73661060
chr11,73661108,73661122
chr11,73661298,73661312
chr11,73779465,73779479
chr11,73779542,73779556
chr11,73779595,73779609
chr11,73876977,73876991
chr11,73931500,73931514
chr11,73956485,73956499
chr11,73964499,73964513
chr11,74255949,74255975
chr11,74311717,74311731
chr11,74388845,74388859
chr11,74449507,74449521
chr11,74453577,74453591
chr11,74492296,74492310
chr11,74536012,74536012
chr11,74570698,74570712
chr11,74634798,74634812
chr11,74672887,74672901
chr11,74702559,74702573
chr11,74726746,74726760
chr11,74739947,74739961
chr11,75023068,75023082
chr11,75032154,75032168
chr11,75140710,75140727
chr11,75144617,75144634
chr11,75205116,75205133
chr11,75214492,75214506
chr11,75241774,75241788
chr11,75241879,75241893
chr11,75248794,75248808
chr11,75280328,75280345
chr11,75280477,75280491
chr11,75328198,75328212
chr11,75328874,75328888
chr11,75336442,75336456
chr11,75345259,75345273
chr11,75353133,75353147
chr11,75376261,75376277
chr11,75376393,75376407
chr11,75384650,75384677
chr11,75400817,75400831
chr11,75422532,75422546
chr11,75425361,75425375
chr11,75425475,75425489
chr11,75425727,75425741
chr11,75430043,75430057
chr11,75445497,75445511
chr11,75454982,75454999
chr11,75477794,75477808
chr11,75496439,75496453
chr11,75510302,75510316
chr11,75515262,75515276
chr11,75528557,75528571
chr11,75532541,75532565
chr11,75547728,75547742
chr11,75557856,75557870
chr11,75565730,75565744
chr11,75577371,75577385
chr11,75592795,75592809
chr11,75706439,75706455
chr11,75716875,75716889
chr11,75723349,75723363
chr11,75749160,75749174
chr11,75771876,75771890
chr11,75786696,75786710
chr11,75803413,75803427
chr11,75897017,75897031
chr11,75949242,75949256
chr11,76119245,76119259
chr11,76148491,76148505
chr11,76152341,76152355
chr11,76163186,76163200
chr11,76171179,76171193
chr11,76174852,76174866
chr11,76184384,76184398
chr11,76206435,76206452
chr11,76208955,76208969
chr11,76210853,76210867
chr11,76238627,76238641
chr11,76249746,76249760
chr11,76313861,76313875
chr11,76314130,76314150
chr11,76318958,76318972
chr11,76322064,76322078
chr11,76577396,76577410
chr11,76593200,76593214
chr11,76593216,76593230
chr11,76598693,76598711
chr11,76630460,76630474
chr11,76681009,76681023
chr11,76721935,76721949
chr11,76734057,76734071
chr11,76752914,76752928
chr11,76763081,76763105
chr11,76785737,76785751
chr11,76785779,76785793
chr11,76790456,76790470
chr11,76791432,76791446
chr11,76791925,76791939
chr11,76799412,76799426
chr11,76800787,76800801
chr11,76810401,76810415
chr11,76836707,76836721
chr11,76919271,76919285
chr11,76920032,76920046
chr11,76920242,76920256
chr11,77030195,77030209
chr11,77046145,77046169
chr11,77046223,77046247
chr11,77047104,77047118
chr11,77047868,77047882
chr11,77064447,77064461
chr11,77066899,77066913
chr11,77091322,77091350
chr11,77094925,77094939
chr11,77095173,77095187
chr11,77108257,77108275
chr11,77113694,77113708
chr11,77127292,77127309
chr11,77128186,77128215
chr11,77148037,77148053
chr11,77188522,77188536
chr11,77189931,77189945
chr11,77192040,77192054
chr11,77192141,77192158
chr11,77192229,77192243
chr11,77195928,77195942
chr11,77414065,77414079
chr11,77471251,77471265
chr11,77471718,77471732
chr11,77548451,77548465
chr11,77619782,77619796
chr11,77819502,77819509
chr11,77820324,77820338
chr11,77994878,77994892
chr11,78000249,78000263
chr11,78000308,78000322
chr11,78022682,78022696
chr11,78023272,78023286
chr11,78035053,78035067
chr11,78037215,78037229
chr11,78038971,78038985
chr11,78046365,78046379
chr11,78179705,78179719
chr11,78189979,78190006
chr11,78228563,78228577
chr11,78290599,78290616
chr11,78310042,78310056
chr11,78414412,78414426
chr11,78420499,78420513
chr11,78564600,78564614
chr11,78645392,78645406
chr11,78646791,78646805
chr11,78715837,78715851
chr11,78715889,78715916
chr11,78742619,78742633
chr11,78798761,78798775
chr11,78812738,78812752
chr11,78812818,78812832
chr11,78961360,78961374
chr11,79056377,79056391
chr11,79063369,79063383
chr11,79100261,79100275
chr11,79100281,79100295
chr11,79400917,79400931
chr11,79413462,79413476
chr11,79419257,79419271
chr11,79485918,79485932
chr11,79493732,79493746
chr11,79514484,79514498
chr11,79708496,79708510
chr11,80347094,80347108
chr11,80383886,80383900
chr11,80621998,80622012
chr11,80698931,80698945
chr11,81237309,81237323
chr11,82682383,82682397
chr11,82695788,82695802
chr11,82695931,82695945
chr11,82718400,82718414
chr11,82732988,82733002
chr11,82733004,82733018
chr11,82864379,82864393
chr11,82867669,82867683
chr11,82900487,82900501
chr11,82927460,82927474
chr11,83007944,83007958
chr11,83019786,83019800
chr11,83034358,83034372
chr11,83070522,83070536
chr11,83083008,83083022
chr11,83087214,83087228
chr11,83091915,83091929
chr11,83158363,83158377
chr11,83241528,83241542
chr11,83250178,83250192
chr11,83836961,83836975
chr11,84384824,84384838
chr11,84398218,84398232
chr11,84558274,84558288
chr11,84714490,84714504
chr11,84780885,84780899
chr11,85694564,85694578
chr11,85723303,85723317
chr11,85725899,85725913
chr11,85752012,85752026
chr11,85788079,85788093
chr11,85809973,85809994
chr11,85814066,85814080
chr11,85814992,85815006
chr11,85826270,85826284
chr11,85855010,85855037
chr11,85941361,85941375
chr11,85941541,85941555
chr11,86042070,86042084
chr11,86193709,86193723
chr11,86218463,86218477
chr11,86218647,86218661
chr11,86291976,86291990
chr11,86456276,86456290
chr11,86460335,86460350
chr11,86571714,86571731
chr11,86608333,86608347
chr11,86608554,86608568
chr11,86672204,86672218
chr11,86674262,86674276
chr11,86736079,86736093
chr11,86818659,86818673
chr11,86939295,86939309
chr11,86955493,86955507
chr11,86995498,86995512
chr11,87299316,87299340
chr11,87301087,87301101
chr11,87352923,87352937
chr11,87421532,87421546
chr11,88016604,88016618
chr11,88103801,88103815
chr11,88103933,88103947
chr11,88285860,88285874
chr11,88292656,88292670
chr11,88484965,88484979
chr11,88544478,88544492
chr11,88544557,88544575
chr11,88552603,88552631
chr11,89477357,89477371
chr11,90205031,90205045
chr11,90240613,90240627
chr11,91394774,91394788
chr11,92211772,92211786
chr11,92766191,92766205
chr11,92855052,92855066
chr11,92886496,92886514
chr11,92942159,92942173
chr11,93054943,93054957
chr11,93065513,93065527
chr11,93080331,93080345
chr11,93089703,93089717
chr11,93170146,93170160
chr11,93236916,93236930
chr11,93287711,93287725
chr11,93330678,93330691
chr11,93622244,93622258
chr11,93648357,93648371
chr11,93652252,93652266
chr11,93842655,93842669
chr11,93921877,93921891
chr11,94047090,94047104
chr11,94325858,94325886
chr11,94493949,94493963
chr11,94512406,94512420
chr11,94519672,94519686
chr11,94603261,94603275
chr11,94623304,94623318
chr11,94639967,94639981
chr11,94640067,94640081
chr11,94790525,94790539
chr11,94800575,94800589
chr11,95069838,95069866
chr11,95089761,95089775
chr11,95119705,95119719
chr11,95138588,95138602
chr11,95148968,95148982
chr11,95150980,95150994
chr11,95151166,95151180
chr11,95151680,95151694
chr11,95154661,95154675
chr11,95305651,95305665
chr11,95337385,95337399
chr11,95705715,95705729
chr11,95764475,95764489
chr11,95789019,95789033
chr11,95836194,95836208
chr11,95849247,95849261
chr11,95923842,95923856
chr11,96055037,96055051
chr11,96241490,96241504
chr11,96339157,96339171
chr11,96341551,96341577
chr11,96341796,96341810
chr11,96341836,96341850
chr11,96393948,96393962
chr11,96464008,96464022
chr11,97045732,97045746
chr11,97610188,97610202
chr11,97722175,97722192
chr11,99016043,99016057
chr11,99069971,99069985
chr11,100452400,100452419
chr11,100576601,100576615
chr11,100681228,100681242
chr11,100753367,100753381
chr11,100930367,100930381
chr11,101127411,101127425
chr11,101264643,101264661
chr11,101583438,101583442
chr11,101860939,101860956
chr11,101910011,101910025
chr11,101915205,101915222
chr11,102172330,102172344
chr11,102279892,102279906
chr11,102288125,102288139
chr11,102294182,102294196
chr11,102301076,102301090
chr11,102306228,102306242
chr11,102317500,102317514
chr11,102341931,102341945
chr11,102346133,102346147
chr11,102390851,102390879
chr11,102430360,102430374
chr11,102457229,102457243
chr11,102495588,102495602
chr11,102613024,102613038
chr11,102613135,102613149
chr11,102624216,102624230
chr11,102666532,102666546
chr11,102733453,102733467
